"Date ","Symbol ","Security Name ","Quantity "
"26-JUN-2025","SOLARINDS","SOLAR INDUSTRIES (I) LTD","2,175"
"26-JUN-2025","SRF","SRF LTD","3,075"
"26-JUN-2025","STLTECH","STERLITE TECHNOLOGIES","1"
"26-JUN-2025","SUNPHARMA","SUN PHARMACEUTICALS IND.","700"
"26-JUN-2025","SUPREMEIND","SUPREME INDUSTRIES LTD","240"
"26-JUN-2025","TATACHEM","TATA CHEMICALS LTD","6,039"
"26-JUN-2025","TATACOMM","TATA COMMUNICATIONS LTD","250"
"26-JUN-2025","TATACONSUM","TATA CONSUMER PRODUCT","2,638"
"26-JUN-2025","TATAELXSI","TATA ELXSI LIMITED       ","1,115"
"26-JUN-2025","TATAMOTORS","TATA MOTORS LIMITED","9,535"
"26-JUN-2025","TATAPOWER","TATA POWER CO LTD","10,120"
"26-JUN-2025","TATASTEEL","TATA STEEL LIMITED","38,744"
"26-JUN-2025","TCS","TATA CONSULTANCY SERV LT","525"
"26-JUN-2025","TECHM","TECH MAHINDRA LIMITED","2,400"
"26-JUN-2025","TIINDIA","TUBE INVEST OF INDIA LTD","408"
"26-JUN-2025","TITAN","TITAN INDUSTRIES LTD","3,525"
"26-JUN-2025","TRENT","TRENT LIMITED","78,500"
"26-JUN-2025","TVSMOTOR","TVS MOTOR COMPANY  LTD","10,978"
"26-JUN-2025","ULTRACEMCO","ULTRATECH CEMENT LIMITED","91"
"26-JUN-2025","UNIONBANK","UNION BANK OF INDIA","44,702"
"26-JUN-2025","UNITDSPR","UNITED SPIRITS LIMITED","1,048"
"26-JUN-2025","UPL","UPL LIMITED","24"
"26-JUN-2025","VBL","VARUN BEVERAGES LIMITED    ","2,625"
"26-JUN-2025","VEDL","VEDANTA LIMITED","6,865"
"26-JUN-2025","VOLTAS","VOLTAS LTD","985"
"26-JUN-2025","WIPRO","WIPRO LTD","1,59,000"
"26-JUN-2025","YESBANK","YES BANK LIMITED","27,500"
"26-JUN-2025","ZENTEC","ZEN TECHNOLOGIES LIMITED","8"
"26-JUN-2025","ZYDUSLIFE","ZYDUS LIFESCIENCES","1,800"
"27-JUN-2025","ADANIENSOL","ADANI ENERGY SOLUTION LTD","75"
"27-JUN-2025","ADANIENT","ADANI ENTERPRISES LIMITED","10"
"27-JUN-2025","ADANIPORTS","ADANI PORT & SEZ LTD","25"
"27-JUN-2025","ANGELONE","ANGEL ONE LTD","3"
"27-JUN-2025","APLAPOLLO","APL APOLLO TUBES LTD","4"
"27-JUN-2025","ASIANPAINT","ASIAN PAINTS LIMITED","180"
"27-JUN-2025","ATGL","ADANI TOTAL GAS LIMITED","26"
"27-JUN-2025","BAJAJHIND","BAJAJ HINDUSTAN LTD","1,515"
"27-JUN-2025","BANKBARODA","BANK OF BARODA","39,975"
"27-JUN-2025","BDL","BHARAT DYNAMICS LIMITED","2,938"
"27-JUN-2025","BEL","BHARAT ELECTRONICS LTD","288"
"27-JUN-2025","BLUESTARCO","BLUE STAR LIMITED","640"
"27-JUN-2025","BOSCHLTD","BOSCH LIMITED","5"
"27-JUN-2025","BPCL","BHARAT PETROLEUM CORP  LT","38"
"27-JUN-2025","BRITANNIA","BRITANNIA INDUSTRIES LIMITED","18"
"27-JUN-2025","BSE","BSE LIMITED","25"
"27-JUN-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","15"
"27-JUN-2025","CHOLAFIN","CHOLAMANDALAM IN & FIN CO","1,36,250"
"27-JUN-2025","DELHIVERY","DELHIVERY LIMITED","1,897"
"27-JUN-2025","DIVISLAB","DIVI'S LABORATORIES LTD","5"
"27-JUN-2025","ECLERX","ECLERX SERVICES LTD ","50"
"27-JUN-2025","EXIDEIND","EXIDE INDUSTRIES LTD","1,453"
"27-JUN-2025","FEDERALBNK","FEDERAL BANK LTD","418"
"27-JUN-2025","GODFRYPHLP","GODFREY PHILLIPS INDIA LT","1"
"27-JUN-2025","HCC","HINDUSTAN CONSTRUCTION CO","1"
"27-JUN-2025","HCLTECH","HCL TECHNOLOGIES LTD","1"
"27-JUN-2025","HDFCLIFE","HDFC STANDARD LIFE INSURANCE COMPANY LIMITED","4,74,100"
"27-JUN-2025","HEROMOTOCO","HERO MOTOCORP LTD","145"
"27-JUN-2025","HFCL","HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED","32,250"
"27-JUN-2025","HINDCOPPER","HINDUSTAN COPPER LIMITED","511"
"27-JUN-2025","HINDPETRO","HINDUSTAN PETROLEUM CORP","50"
"27-JUN-2025","HUDCO","HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED","2,425"
"27-JUN-2025","ICICIBANK","ICICI BANK LTD.","1,82,710"
"27-JUN-2025","ICICIGI","ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED","186"
"27-JUN-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","6,636"
"27-JUN-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","50"
"27-JUN-2025","INDIGO","INTERGLOBE AVIATION LTD  ","454"
"27-JUN-2025","INDRAMEDCO","INDRAPRASTHA MEDICAL CORP","500"
"27-JUN-2025","INDUSINDBK","INDUSIND BANK LIMITED","4"
"27-JUN-2025","INFIBEAM","INFIBEAM INCORP. LIMITED    ","6,915"
"27-JUN-2025","INOXWIND","INOX WIND LIMITED        ","13"
"27-JUN-2025","IOC","INDIAN OIL CORP LTD","1,169"
"27-JUN-2025","ISGEC","ISGEC HEAVY ENG LTD","1"
"27-JUN-2025","JIOFIN","JIO FIN SERVICES LTD","2,916"
"27-JUN-2025","JKLAKSHMI","JK LAKSHMI CEMENT LTD    ","1,131"
"27-JUN-2025","KALYANKJIL","KALYAN JEWELLERS IND LTD","4"
"27-JUN-2025","KEI","KEI INDUSTRIES LTD.      ","5"
"27-JUN-2025","KFINTECH","KFIN TECHNOLOGIES LIMITED","5"
"27-JUN-2025","KIRLOSBROS","KIRLOSKAR BROTHERS LTD","3"
"27-JUN-2025","LAURUSLABS","LAURUS LABS LIMITED","1,100"
"27-JUN-2025","LT","LARSEN & TOUBRO LTD.","27"
"27-JUN-2025","LTF","L&T FINANCE LIMITED","2,14,176"
"27-JUN-2025","MARICO","MARICO LIMITED","50"
"27-JUN-2025","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","700"
"27-JUN-2025","MFSL","MAX FINANCIAL SERV LTD","5"
"27-JUN-2025","MOGSEC","MOGSEC","10"
"27-JUN-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","526"
"27-JUN-2025","MOTILALOFS","MOTILAL OSWAL FIN LTD   ","30"
"27-JUN-2025","NATIONALUM","NATIONAL ALUMINIUM CO LTD","5,000"
"27-JUN-2025","NAUKRI","INFO EDGE (I) LTD","1"
"27-JUN-2025","NBCC","NATIONAL BUILDINGS LTD   ","108"
"27-JUN-2025","NCC","NCC LIMITED","500"
"27-JUN-2025","NHPC","NHPC LTD","68"
"27-JUN-2025","NORTHARC","NORTHERN ARC CAPITAL LTD","5"
"27-JUN-2025","NYKAA","FSN E COMMERCE VENTURES","300"
"27-JUN-2025","ONGC","OIL AND NATURAL GAS CORP.","1,925"
"27-JUN-2025","PAGEIND","PAGE INDUSTRIES LTD","45"
"27-JUN-2025","PFC","POWER FIN CORP LTD.","1,954"
"27-JUN-2025","PIDILITIND","PIDILITE INDUSTRIES LIMITED","10"
"27-JUN-2025","RBLBANK","RBL BANK LIMITED    ","80"
"27-JUN-2025","RELIANCE","RELIANCE INDUSTRIES LTD","539"
"27-JUN-2025","SBICARD","SBI CARDS & PAY SER LTD","1,16,800"
"27-JUN-2025","SBILIFE","SBI LIFE INSURANCE COMPANY LIMITED","4,779"
"27-JUN-2025","SBIN","STATE BANK OF INDIA","5,150"
"27-JUN-2025","SHREECEM","SHREE CEMENTS LTD","1"
"27-JUN-2025","SHRIRAMFIN","SHRIRAM FINANCE LIMITED","1,520"
"27-JUN-2025","SRF","SRF LTD","9"
"27-JUN-2025","SUZLON","SUZLON ENERGY LIMITED","2"
"27-JUN-2025","SWIGGY","SWIGGY LIMITED","20"
"27-JUN-2025","TATAMOTORS","TATA MOTORS LIMITED","3"
"27-JUN-2025","TATAPOWER","TATA POWER CO LTD","12"
"27-JUN-2025","TIINDIA","TUBE INVEST OF INDIA LTD","10"
"27-JUN-2025","UNIONBANK","UNION BANK OF INDIA","107"
"27-JUN-2025","VEDL","VEDANTA LIMITED","200"
"27-JUN-2025","WIPRO","WIPRO LTD","60,059"
"30-JUN-2025","ABFRL","ADITYA BIRLA FASHION & RT","7"
"30-JUN-2025","AMBER","AMBER ENTERPRISES (I) LTD","700"
"30-JUN-2025","APLAPOLLO","APL APOLLO TUBES LTD","26"
"30-JUN-2025","ASIANPAINT","ASIAN PAINTS LIMITED","50"
"30-JUN-2025","AWFIS","AWFIS SPACE SOLUTIONS LTD","6"
"30-JUN-2025","BAJAJHIND","BAJAJ HINDUSTAN LTD","1"
"30-JUN-2025","BANCOINDIA","BANCO PRODUCTS (I) LTD","229"
"30-JUN-2025","BANKBARODA","BANK OF BARODA","505"
"30-JUN-2025","BEL","BHARAT ELECTRONICS LTD","50"
"30-JUN-2025","CANBK","CANARA BANK","900"
"30-JUN-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","511"
"30-JUN-2025","CHOLAFIN","CHOLAMANDALAM IN & FIN CO","5,625"
"30-JUN-2025","CIPLA","CIPLA LTD","28"
"30-JUN-2025","DEEPAKFERT","DEEPAK FERTILIZERS AND PETROCHEMICALS CORPORATION LIMITED","2"
"30-JUN-2025","DIVISLAB","DIVI'S LABORATORIES LTD","34"
"30-JUN-2025","DIXON","DIXON TECHNO (INDIA) LTD","17"
"30-JUN-2025","DMART","AVENUE SUPERMARTS LIMITED","1"
"30-JUN-2025","ETHOSLTD","ETHOS LIMITED","205"
"30-JUN-2025","GLENMARK","GLENMARK PHARMACEUTICALS LIMITED","75"
"30-JUN-2025","GMRAIRPORT","GMR AIRPORTS LIMITED","500"
"30-JUN-2025","GODFRYPHLP","GODFREY PHILLIPS INDIA LT","600"
"30-JUN-2025","GODIGIT","GO DIGIT GENERAL INS LTD","2"
"30-JUN-2025","GOKEX","GOKALDAS EXPORTS LTD.","1"
"30-JUN-2025","GRASIM","GRASIM INDUSTRIES LTD","5"
"30-JUN-2025","GRINFRA","G R INFRAPROJECTS LIMITED","1"
"30-JUN-2025","GRSE","GARDEN REACH SHIP&ENG LTD","90"
"30-JUN-2025","HDFCBANK","HDFC BANK LTD","2"
"30-JUN-2025","HEG","HEG LIMITED","10"
"30-JUN-2025","HINDCOPPER","HINDUSTAN COPPER LIMITED","111"
"30-JUN-2025","HINDPETRO","HINDUSTAN PETROLEUM CORP","128"
"30-JUN-2025","HSCL","HIMADRI SPECIALITY CHEMICAL LIMITED","288"
"30-JUN-2025","IDBI","IDBI Bank Limited","200"
"30-JUN-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","3"
"30-JUN-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","131"
"30-JUN-2025","INDIACEM","THE INDIA CEMENTS LIMITED","1"
"30-JUN-2025","INDIGO","INTERGLOBE AVIATION LTD  ","31"
"30-JUN-2025","INDRAMEDCO","INDRAPRASTHA MEDICAL CORP","1,200"
"30-JUN-2025","INDUSINDBK","INDUSIND BANK LIMITED","4"
"30-JUN-2025","IONEXCHANG","ION EXCHANGE (INDIA) LTD","44"
"30-JUN-2025","IREDA","INDIAN RENEWABLE ENERGY","61"
"30-JUN-2025","ITC","ITC LTD","49"
"30-JUN-2025","JINDALSAW","JINDAL SAW LIMITED","20"
"30-JUN-2025","JIOFIN","JIO FIN SERVICES LTD","181"
"30-JUN-2025","JSWENERGY","JSW ENERGY LIMITED","1"
"30-JUN-2025","JYOTICNC","JYOTI CNC AUTOMATION LTD","24"
"30-JUN-2025","KARURVYSYA","KARUR VYSYA BANK LIMITED","1"
"30-JUN-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","1"
"30-JUN-2025","LALPATHLAB","DR. LAL PATH LABS LTD.","63"
"30-JUN-2025","LAURUSLABS","LAURUS LABS LIMITED","1,850"
"30-JUN-2025","LICI","LIFE INSURA CORP OF INDIA","100"
"30-JUN-2025","LLOYDSENGG","LLOYDS ENGG WORK LIMITED","180"
"30-JUN-2025","LTF","L&T FINANCE LIMITED","190"
"30-JUN-2025","NATCOPHARM","NATCO PHARMA LIMITED","278"
"30-JUN-2025","NATIONALUM","NATIONAL ALUMINIUM CO LTD","250"
"30-JUN-2025","NEWGEN","NEWGEN","20"
"30-JUN-2025","NH","NARAYANA HRUDAYALAYA LTD.","21"
"30-JUN-2025","NIACL","THE NEW INDIA ASSU CO LTD","1"
"30-JUN-2025","NIF10GETF","UTIAMC - NIF10GETF","1"
"30-JUN-2025","NIF5GETF","UTIAMC - NIF5GETF","2"
"30-JUN-2025","NORTHARC","NORTHERN ARC CAPITAL LTD","39"
"30-JUN-2025","NV20IETF","ICICI PRUDENTIAL NV20 ETF","11,540"
"30-JUN-2025","ONGC","OIL AND NATURAL GAS CORP.","9,577"
"30-JUN-2025","PAGEIND","PAGE INDUSTRIES LTD","61"
"30-JUN-2025","PFC","POWER FIN CORP LTD.","100"
"30-JUN-2025","PNB","PUNJAB NATIONAL BANK","1,000"
"30-JUN-2025","PRAJIND","PRAJ INDUSTRIES LTD","1"
"30-JUN-2025","PSUBANK","KOTAK PSU BANK","60"
"30-JUN-2025","RBLBANK","RBL BANK LIMITED    ","161"
"30-JUN-2025","RELIANCE","RELIANCE INDUSTRIES LTD","13"
"30-JUN-2025","RTNPOWER","RATTANINDIA POWER LIMITED","1,700"
"30-JUN-2025","SBICARD","SBI CARDS & PAY SER LTD","10,400"
"30-JUN-2025","SBIN","STATE BANK OF INDIA","111"
"30-JUN-2025","SHREECEM","SHREE CEMENTS LTD","1"
"30-JUN-2025","SIEMENS","SIEMENS LTD","900"
"30-JUN-2025","SONACOMS","SONA BLW PRECISION FRGS L","5"
"30-JUN-2025","SRF","SRF LTD","30"
"30-JUN-2025","SYRMA","SYRMA SGS TECHNOLOGY LTD","70"
"30-JUN-2025","TIRUMALCHM","THIRUMALAI CHEMICALS LIMITED","1"
"30-JUN-2025","TRENT","TRENT LIMITED","50"
"30-JUN-2025","TVSMOTOR","TVS MOTOR COMPANY  LTD","17,150"
"30-JUN-2025","UNIONBANK","UNION BANK OF INDIA","159"
"30-JUN-2025","UNITDSPR","UNITED SPIRITS LIMITED","1,074"
"30-JUN-2025","VBL","VARUN BEVERAGES LIMITED    ","41"
"30-JUN-2025","VEDL","VEDANTA LIMITED","3"
"30-JUN-2025","VIJAYA","VIJAYA DIAGNOSTIC CEN LTD","50"
"30-JUN-2025","WAAREEENER","WAAREE ENERGIES LIMITED","800"
"30-JUN-2025","WIPRO","WIPRO LTD","1"
"30-JUN-2025","YESBANK","YES BANK LIMITED","1"
"30-JUN-2025","ZENSARTECH","ZENSAR TECHNOLOGIES  LTD ","11"
"01-JUL-2025","AARTIDRUGS","AARTI DRUGS LTD","151"
"01-JUL-2025","AARTIPHARM","AARTI PHARMALABS LIMITED","1"
"01-JUL-2025","ABFRL","ADITYA BIRLA FASHION & RT","250"
"01-JUL-2025","ADANIPOWER","ADANI POWER LTD","2"
"01-JUL-2025","AMBER","AMBER ENTERPRISES (I) LTD","700"
"01-JUL-2025","ANANTRAJ","ANANT RAJ LIMITED","3"
"01-JUL-2025","APOLLO","APOLLO MICRO SYSTEMS LTD","40"
"01-JUL-2025","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LIMITED","284"
"01-JUL-2025","AUBANK","AU SMALL FINANCE BANK LIMITED","210"
"01-JUL-2025","BAJFINANCE","BAJAJ FINANCE LIMITED","6"
"01-JUL-2025","BALUFORGE","BALU FORGE INDUSTRIES LTD","2"
"01-JUL-2025","BANCOINDIA","BANCO PRODUCTS (I) LTD","3"
"01-JUL-2025","BANKBARODA","BANK OF BARODA","274"
"01-JUL-2025","BAYERCROP","BAYER CROPSCIENCE LTD    ","6"
"01-JUL-2025","BDL","BHARAT DYNAMICS LIMITED","110"
"01-JUL-2025","BEL","BHARAT ELECTRONICS LTD","328"
"01-JUL-2025","BELRISE","BELRISE INDUSTRIES LTD","1"
"01-JUL-2025","BHARTIARTL","BHARTI AIRTEL LIMITED","103"
"01-JUL-2025","BIOCON","BIOCON LIMITED.","2"
"01-JUL-2025","BORORENEW","BOROSIL RENEWABLES LTD","100"
"01-JUL-2025","CHENNPETRO","CHENNAI PETROLEUM CORP LT","72"
"01-JUL-2025","COCHINSHIP","COCHIN SHIPYARD LIMITED","40"
"01-JUL-2025","DEEPAKFERT","DEEPAK FERTILIZERS AND PETROCHEMICALS CORPORATION LIMITED","2"
"01-JUL-2025","DELHIVERY","DELHIVERY LIMITED","30"
"01-JUL-2025","DIVISLAB","DIVI'S LABORATORIES LTD","16"
"01-JUL-2025","DRREDDY","DR. REDDY'S LABORATORIES","26"
"01-JUL-2025","ENGINERSIN","ENGINEERS INDIA LTD","1"
"01-JUL-2025","GABRIEL","GABRIEL INDIA LTD","15,984"
"01-JUL-2025","GESHIP","THE GE SHPG.LTD","16"
"01-JUL-2025","GMDCLTD","GUJARAT MINERAL DEV CORP","15"
"01-JUL-2025","GRSE","GARDEN REACH SHIP&ENG LTD","49"
"01-JUL-2025","GSEC10YEAR","MIRAEAMC - MAGS813ETF","4"
"01-JUL-2025","HAL","HINDUSTAN AERONAUTICS LTD","7"
"01-JUL-2025","HBLENGINE","HBL ENGINEERING LTD","1,000"
"01-JUL-2025","HCC","HINDUSTAN CONSTRUCTION CO","500"
"01-JUL-2025","HEXT","HEXAWARE TECHNOLOGIES LTD","20"
"01-JUL-2025","HINDALCO","HINDALCO  INDUSTRIES  LTD","155"
"01-JUL-2025","HINDPETRO","HINDUSTAN PETROLEUM CORP","100"
"01-JUL-2025","HYUNDAI","HYUNDAI MOTOR INDIA LTD","7"
"01-JUL-2025","ICICIBANK","ICICI BANK LTD.","59"
"01-JUL-2025","IDEAFORGE","IDEAFORGE TECHNO LTD","150"
"01-JUL-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","1,530"
"01-JUL-2025","IGL","INDRAPRASTHA GAS LTD","50"
"01-JUL-2025","INDUSINDBK","INDUSIND BANK LIMITED","200"
"01-JUL-2025","INDUSTOWER","INDUS","200"
"01-JUL-2025","INOXWIND","INOX WIND LIMITED        ","6,000"
"01-JUL-2025","IOC","INDIAN OIL CORP LTD","149"
"01-JUL-2025","IRB","IRB INFRA DEV LTD.","1"
"01-JUL-2025","ITI","ITI LTD","68"
"01-JUL-2025","JKLAKSHMI","JK LAKSHMI CEMENT LTD    ","700"
"01-JUL-2025","JSWENERGY","JSW ENERGY LIMITED","1,001"
"01-JUL-2025","KALYANKJIL","KALYAN JEWELLERS IND LTD","244"
"01-JUL-2025","KIRLOSBROS","KIRLOSKAR BROTHERS LTD","2"
"01-JUL-2025","LAURUSLABS","LAURUS LABS LIMITED","1,638"
"01-JUL-2025","LICHSGFIN","LIC HOUSING FINANCE LTD","2"
"01-JUL-2025","LODHA","LODHA","2,000"
"01-JUL-2025","LTF","L&T FINANCE LIMITED","340"
"01-JUL-2025","MOSCHIP","MOSCHIP TECHNOLOGIES LTD","44"
"01-JUL-2025","MPSLTD","MPS LIMITED","15"
"01-JUL-2025","MTNL","MAHANAGAR TELEPHONE NIGAM","101"
"01-JUL-2025","NEWGEN","NEWGEN","20"
"01-JUL-2025","NIACL","THE NEW INDIA ASSU CO LTD","1"
"01-JUL-2025","NIF10GETF","UTIAMC - NIF10GETF","2"
"01-JUL-2025","NTPC","NTPC LTD","100"
"01-JUL-2025","OLECTRA","OLECTRA GREENTECH LIMITED","47"
"01-JUL-2025","PAGEIND","PAGE INDUSTRIES LTD","165"
"01-JUL-2025","PARADEEP","PARADEEP PHOSPHATES LTD","1"
"01-JUL-2025","PARAS","PARAS DEF AND SPCE TECH L","64"
"01-JUL-2025","PEL","PIRAMAL ENTERPRISES LTD","18"
"01-JUL-2025","PFC","POWER FIN CORP LTD.","3"
"01-JUL-2025","PIDILITIND","PIDILITE INDUSTRIES LIMITED","15"
"01-JUL-2025","PNB","PUNJAB NATIONAL BANK","1,335"
"01-JUL-2025","PNGJL","P N GADGIL JEWELLERS LTD","9"
"01-JUL-2025","POCL","PONDY OXIDES & CHEM LTD","1"
"01-JUL-2025","POLYCAB","POLYCAB INDIA LIMITED","802"
"01-JUL-2025","PREMIERENE","PREMIER ENERGIES LIMITED","8"
"01-JUL-2025","RAYMONDLSL","RAYMOND LIFESTYLE LIMITED","500"
"01-JUL-2025","RBLBANK","RBL BANK LIMITED    ","2,699"
"01-JUL-2025","RELIANCE","RELIANCE INDUSTRIES LTD","1,078"
"01-JUL-2025","RPOWER","RELIANCE POWER LTD.","665"
"01-JUL-2025","RVNL","RVNL","9,625"
"01-JUL-2025","SAIL","STEEL AUTHORITY OF INDIA","1"
"01-JUL-2025","SANOFICONR","SANOFI CONS HEALTHC IND L","4"
"01-JUL-2025","SBICARD","SBI CARDS & PAY SER LTD","13,600"
"01-JUL-2025","SBIN","STATE BANK OF INDIA","21"
"01-JUL-2025","SCI","SHIPPING CORP OF INDIA LT","1"
"01-JUL-2025","SEPC","SEPC LIMITED","1,50,000"
"01-JUL-2025","SIEMENS","SIEMENS LTD","2"
"01-JUL-2025","SOUTHBANK","THE SOUTH INDIAN BANK LTD","400"
"01-JUL-2025","SPANDANA","SPANDANA SPHOORTY FIN LTD","247"
"01-JUL-2025","STLTECH","STERLITE TECHNOLOGIES","100"
"01-JUL-2025","SUDARSCHEM","SUDARSHAN CHEMICAL INDS L","200"
"01-JUL-2025","TATAELXSI","TATA ELXSI LIMITED       ","2,000"
"01-JUL-2025","TATASTEEL","TATA STEEL LIMITED","400"
"01-JUL-2025","TECHM","TECH MAHINDRA LIMITED","84"
"01-JUL-2025","TITAGARH","TITAGARH RAIL SYSTEMS","8"
"01-JUL-2025","UJJIVANSFB","UJJIVAN SMALL FINANC BANK","182"
"01-JUL-2025","ULTRACEMCO","ULTRATECH CEMENT LIMITED","3"
"01-JUL-2025","UPL","UPL LIMITED","141"
"01-JUL-2025","VEDL","VEDANTA LIMITED","500"
"01-JUL-2025","VENTIVE","VENTIVE HOSPITALITY LTD","2"
"01-JUL-2025","VESUVIUS","VESUVIUS INDIA LTD","2"
"01-JUL-2025","WAAREEENER","WAAREE ENERGIES LIMITED","2"
"01-JUL-2025","WELSPUNLIV","WELSPUN LIVING LIMITED","355"
"01-JUL-2025","WINDMACHIN","WINDSOR MACHINES LIMITED","2"
"01-JUL-2025","WIPRO","WIPRO LTD","3,010"
"01-JUL-2025","YESBANK","YES BANK LIMITED","3"
"01-JUL-2025","ZEEL","ZEE ENTERTAINMENT ENT LTD","400"
"02-JUL-2025","ADANIENSOL","ADANI ENERGY SOLUTION LTD","15"
"02-JUL-2025","AMBER","AMBER ENTERPRISES (I) LTD","856"
"02-JUL-2025","AMBUJACEM","AMBUJA CEMENTS LTD","50"
"02-JUL-2025","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LIMITED","20"
"02-JUL-2025","ASHOKLEY","ASHOK LEYLAND LTD","1"
"02-JUL-2025","ASIANPAINT","ASIAN PAINTS LIMITED","303"
"02-JUL-2025","ASTRAL","ASTRAL POLY TECHNIK LIMITED","7,225"
"02-JUL-2025","AUROPHARMA","AUROBINDO PHARMA LTD","26"
"02-JUL-2025","BAJAJFINSV","BAJAJ FINSERV LIMITED","1"
"02-JUL-2025","BALUFORGE","BALU FORGE INDUSTRIES LTD","100"
"02-JUL-2025","BANKINDIA","BANK OF INDIA","1"
"02-JUL-2025","BDL","BHARAT DYNAMICS LIMITED","212"
"02-JUL-2025","BEL","BHARAT ELECTRONICS LTD","5"
"02-JUL-2025","BHARTIARTL","BHARTI AIRTEL LIMITED","50"
"02-JUL-2025","BIOCON","BIOCON LIMITED.","500"
"02-JUL-2025","BLUEDART","BLUE DART EXPRESS LTD    ","1"
"02-JUL-2025","BLUESTARCO","BLUE STAR LIMITED","1"
"02-JUL-2025","CENTRALBK","CENTRAL BANK OF INDIA","5,000"
"02-JUL-2025","CGCL","CGCL","1"
"02-JUL-2025","CLEAN","CLEAN SCIENCE & TECH LTD","2"
"02-JUL-2025","DIVISLAB","DIVI'S LABORATORIES LTD","1"
"02-JUL-2025","DIXON","DIXON TECHNO (INDIA) LTD","225"
"02-JUL-2025","DMART","AVENUE SUPERMARTS LIMITED","22,050"
"02-JUL-2025","EUREKAFORB","EUREKA FORBES LIMITED","17"
"02-JUL-2025","GATEWAY","GATEWAY DISTRIPARKS LTD","100"
"02-JUL-2025","GESHIP","THE GE SHPG.LTD","2"
"02-JUL-2025","GLENMARK","GLENMARK PHARMACEUTICALS LIMITED","33"
"02-JUL-2025","GRSE","GARDEN REACH SHIP&ENG LTD","91"
"02-JUL-2025","HDFCBANK","HDFC BANK LTD","11"
"02-JUL-2025","HEXT","HEXAWARE TECHNOLOGIES LTD","5"
"02-JUL-2025","HINDALCO","HINDALCO  INDUSTRIES  LTD","26"
"02-JUL-2025","HINDCOPPER","HINDUSTAN COPPER LIMITED","1"
"02-JUL-2025","HINDPETRO","HINDUSTAN PETROLEUM CORP","100"
"02-JUL-2025","IDEA","IDEA CELLULAR LIMITED","566"
"02-JUL-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","550"
"02-JUL-2025","IGL","INDRAPRASTHA GAS LTD","200"
"02-JUL-2025","INDIGO","INTERGLOBE AVIATION LTD  ","1"
"02-JUL-2025","INDUSTOWER","INDUS","1,004"
"02-JUL-2025","INOXWIND","INOX WIND LIMITED        ","50"
"02-JUL-2025","IRCON","IRCON","1"
"02-JUL-2025","JINDALSTEL","JINDAL STEEL & POWER LTD","20"
"02-JUL-2025","JIOFIN","JIO FIN SERVICES LTD","100"
"02-JUL-2025","JUBLFOOD","JUBILANT FOODWORKS LTD","30"
"02-JUL-2025","KALYANKJIL","KALYAN JEWELLERS IND LTD","641"
"02-JUL-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","1"
"02-JUL-2025","KIRLOSBROS","KIRLOSKAR BROTHERS LTD","1"
"02-JUL-2025","KNRCON","KNR CONSTRU LTD","50"
"02-JUL-2025","KOTAKBANK","KOTAK MAHINDRA BANK LTD","100"
"02-JUL-2025","LAURUSLABS","LAURUS LABS LIMITED","2,210"
"02-JUL-2025","LICNETFGSC","LICNAMC - LICNMFET","706"
"02-JUL-2025","LLOYDSENGG","LLOYDS ENGG WORK LIMITED","2"
"02-JUL-2025","LODHA","LODHA","14"
"02-JUL-2025","LTF","L&T FINANCE LIMITED","1"
"02-JUL-2025","LUMAXTECH","LUMAX AUTO TECH LTD","48"
"02-JUL-2025","MARUTI","MARUTI SUZUKI INDIA LTD.","11"
"02-JUL-2025","MEDANTA","GLOBAL HEALTH LIMITED","4"
"02-JUL-2025","MGL","MAHANAGAR GAS LTD.    ","26"
"02-JUL-2025","NBCC","NATIONAL BUILDINGS LTD   ","10"
"02-JUL-2025","NCC","NCC LIMITED","2"
"02-JUL-2025","NIBE","NIBE LIMITED","35"
"02-JUL-2025","NTPC","NTPC LTD","99"
"02-JUL-2025","NYKAA","FSN E COMMERCE VENTURES","10"
"02-JUL-2025","ONGC","OIL AND NATURAL GAS CORP.","14"
"02-JUL-2025","PARADEEP","PARADEEP PHOSPHATES LTD","65"
"02-JUL-2025","PAYTM","ONE 97 COMMUNICATIONS LTD","1,450"
"02-JUL-2025","PEL","PIRAMAL ENTERPRISES LTD","17"
"02-JUL-2025","PHARMABEES","NIPPONAMC - NETFPHARMA","356"
"02-JUL-2025","PHOENIXLTD","THE PHOENIX MILLS LIMITED","1"
